CP,Municipio
16001,POZO DE LAS NIEVES
16001,PUERTA VALENCIA
16001,RAFAEL LOPEZ DE HARO
16001,RETIRO, Travesia
16001,RETIRO
16001,SALVADOR, Plaza
16001,SAN ANDRES, Bajada
16001,SAN ESTEBAN
16001,SAN FRANCISCO, Callejon
16001,SAN FRANCISCO
16001,SAN GIL
16001,SAN ISIDRO
16001,SAN JUAN
16001,SAN MARTIN
16001,SAN MIGUEL
16001,SAN NICOLAS, Plaza
16001,SAN NICOLAS
16001,SAN PEDRO
16001,SAN RAFAEL
16001,SAN VICENTE
16001,SANTA CATALINA, Bajada
16001,SANTA CATALINA
16001,SANTA LUCIA
16001,SANTA MARIA
16001,SANTA TERESA
16001,SANTO DOMINGO, Callejon
16001,SANTO DOMINGO, Plaza
16001,SANTO DOMINGO
16001,SEGOBRIGA
16001,SEVERO CATALINA
16001,SOLERA
16001,TINTES
16001,TIRADORES ALTOS
16001,TIRADORES BAJOS
16001,TIRSO DE MOLINA
16001,TORRES, DE LAS
16001,TRABUCO
16001,VALERIA
16001,YESARES, Plaza
16002,ACEBO, EL
16002,ALAMOS, LOS
16002,ALFARES, DE LOS, Avenida
16002,ALONSO CARRILLO
16002,ANTON MARTIN
16002,BELEN, Callejon
16002,BELEN
16002,CARRETERIA
16002,CASTILLA LA MANCHA, Avenida (Impares del 1 al 3)  (Pares del 2 al 10)
16002,CERRILLO SANTIAGO
16002,CERRO ALTO
16002,COLON, Travesia
16002,COLON
16002,CONSTITUCION, Plaza
16002,CRUZ ROJA, DE LA, Avenida
16002,DOCTOR LOPEZ FONTANA
16002,ENCINAS, LAS
16002,FABRICA, A LA, Bajada
16002,FERNANDO ZOBEL
16002,FRANCISCO MENDOZA
16002,FUENSANTA, DE LA
16002,GARCIA ALVAREZ DE ALBORNOZ, Plaza
16002,GONZALEZ PALENCIA, Glorieta
16002,GREGORIO MARAÑON
16002,HERMANDAD DE DONANTES DE SANGRE
16002,HISPANIDAD, DE LA, Plaza (Impares del 15 al final)  (Pares del 8 al final)
16002,HOSPITALILLO
16002,HOZ DEL JUCAR
16002,JOSE COBO (Pares del 2 al final)
16002,JUAN SAIZ
16002,JUCAR, DEL, Alameda
16002,JUCAR, DEL, Paseo
16002,LOPE DE VEGA
16002,LUIS MARTINEZ KLEISER
16002,MANANTIAL, Ronda
16002,MANUEL DE FALLA
16002,MARCELINO MENENDEZ PELAYO
16002,MATEO LOPEZ
16002,MATEO MIGUEL AYLLON
16002,OLIVOS, LOS
16002,OLMOS, LOS
16002,PINAR, DE, Paseo
16002,PRESA CERDAN
16002,PRINCESA ZAIDA
16002,RAMIRO DE MAEZTU
16002,REINA SOFIA, Plaza
16002,REPUBLICA ARGENTINA, Avenida
16002,ROBLES, LOS
16002,SABINAS, DE LAS, Avenida
16002,SAN AGUSTIN
16002,SAN COSME
16002,SAN DAMIAN
16002,SAN IGNACIO DE LOYOLA, Avenida
16002,SAN JULIAN, Avenida
16002,SAN LAZARO, Plaza
16002,SAN LAZARO
16002,SAN LEOPOLDO
16002,SAN TADEO
16002,SANCHEZ VERA, Travesia
16002,SANCHEZ VERA
16002,SANTIAGO, DE, Subida
16002,SANTO TOMAS, DE, Espalda
16002,SANTO TOMAS
16002,SARGAL, EL
16002,SAUCES, LOS
16002,TENIENTE GONZALEZ
16002,TRINIDAD, Plaza
16002,VIRGEN DE LA LUZ, Avenida
16002,VIRGEN DEL PILAR
16003,02
16003,08
16003,13
16003,ALONSO DE CESPEDES
16003,ALVARO DE LUNA
16003,ANGEL DEL CAMPO CERDAN
16003,ANTONIO MACHADO
16003,ANTONIO MAURA
16003,AVILA
16003,BELMONTE
16003,CARTAGENA
16003,CASA BLANCA
16003,CASTILLA LA MANCHA, Avenida (Impares del 5 al final)  (Pares del 12 al final)
16003,CERRO CANDALAR
16003,CERRO GORDO
16003,CERVIÑUELO
16003,CLARA CAMPOAMOR
16003,CORONEL ALGARRA
16003,DIEGO JIMENEZ (Impares del 15 al final)  (Pares del 18 al final)
16003,DUQUE DE AHUMADA
16003,ESCULTOR JAMETE
16003,ESCULTOR MARCO PEREZ
16003,ESCULTOR MARTINEZ BUENO
16003,FRANCISCO RUIZ JARABO
16003,FUENCALIENTE
16003,FUENTE DE LA DONCELLA
16003,GUADALAJARA de Cuenca
16003,HERNANDO DE ALARCON
16003,HERNANDO DE ARENAS
16003,HOSQUILLO, EL
16003,HUESAS DE VASALLO
16003,HUETE
16003,JACINTO BENAVENTE
16003,JOSE DE VILLAVICIOSA
16003,JUAN GOMEZ DE MORA
16003,JUAN MARTINO
16003,LICENCIADO BALTASAR PORREÑO
16003,MAGDALENA SANTIAGO
16003,MARIA LUISA VALLEJO
16003,MARTIN ALHAJA
16003,MERCEDES ESCRIBANO
16003,MONTE GARCIELLIGEROS
16003,MOTILLA DEL PALANCAR
16003,MUELA PINILLA
16003,NORBURGA DE HARO
16003,OBISPO INOCENCIO RODRIGUEZ DIEZ, Plaza
16003,PAJAREJO, EL
16003,PALANCARES, LOS
16003,PEREZ GALDOS
16003,PICUERZO, EL
16003,PRADO CIERVO
16003,PRIEGO
16003,PRIMERO DE ABRIL
16003,RADIO NACIONAL DE ESPAÑA
16003,RESINERA, Camino
16003,REYES CATOLICOS, Avenida
16003,REYES CATOLICOS, Travesia
16003,SAN ANTONIO, Paseo
16003,SAN ANTONIO, Travesia
16003,SAN CLEMENTE
16003,SAN JOSE OBRERO, DE, Plaza
16003,SAN LUCAS
16003,SAN MARCOS
16003,SAN MATEO
16003,SANTA ANA
16003,SANTA INES
16003,SANTA MONICA
16003,SIERRA DE LAS CANALES
16003,SIERRA DE LOS BARRANCOS
16003,TARANCON
16003,TENIENTE BENITEZ, Travesia
16003,TENIENTE BENITEZ
16003,TOLEDO
16003,VEGUILLAS DE TAJO
16003,VIRGEN DE LAS ANGUSTIAS, Avenida
16003,VIRGEN DEL SAGRARIO
16003,ZARAGOZA
16004,03
16004,AJEDREA, Plaza
16004,ALFEREZ RUBIANES
16004,ATAULFO ARGENTA
16004,CANONIGO MUÑOZ SOLIVA
16004,CANTUESO, Paseo
16004,CAÑETE
16004,CAYO F. CONVERSA
16004,CERRILLO SAN ROQUE
16004,CERRO MOLINA, Subida
16004,CERVANTES
16004,CESAR GONZALEZ RUANO
16004,CORONILLA DEL BUEN SUCESO
16004,CRISTOBAL HALFFER
16004,DALMACIO GARCIA IZCARA
16004,DIEGO JIMENEZ (Impares del 1 al 13)  (Pares del 2 al 16)
16004,ENRIQUE GRANADOS
16004,ERAS DE TIO CAÑAMON
16004,ESPLIEGO, Plaza
16004,FAUSTO CULEBRAS
16004,FEDERIC MOMPOU
16004,FEDERICO GARCIA LORCA
16004,FERMIN CABALLERO, Travesia
16004,FERMIN CABALLERO
16004,FERROCARRIL, DEL, Paseo
16004,GENERAL FANJUL, Grupo
16004,GERARDO DIEGO
16004,HERMANOS BECERRIL
16004,HIERBABUENA, Plaza
16004,HINOJO
16004,HURTADO DE MENDOZA
16004,ISAAC ALBENIZ
16004,JOAQUIN RODRIGO
16004,JOAQUIN TURINA
16004,JORGE TORNER
16004,JUAN CARLOS I, DE, Avenida
16004,JULIO LARRAÑAGA
16004,LORENZO GOÑI
16004,LUIS BRULL
16004,MADRID (de Cuenca)
16004,MARIANO CATALINA
16004,MASTRANZO
16004,MEDITERRANEO, Avenida
16004,MEJORANA, Plaza
16004,MIGUEL DE UNAMUNO
16004,MORQUERA, Plaza
16004,MUSICA ESPAÑOLA, DE LA, Avenida
16004,NICOLAS CABAÑAS PALOMO
16004,NUESTRA SEÑORA DEL BUEN SUCESO, Bloque
16004,OREGANO
16004,ORTEGA Y GASSET
16004,PABLO SARASATE
16004,PARQUE SAN FERNANDO
16004,PAU CASALS
16004,PAZ, LA, Grupo
16004,PIO BAROJA
16004,POLIGONO LOS PALANCARES
16004,RAMON Y CAJAL
16004,RIO ALTAREJOS
16004,RIO CABRIEL
16004,RIO CHILLARON
16004,RIO FRESNEDA
16004,RIO GRITOS
16004,RIO GUADARROYO
16004,RIO MARIANA
16004,RIO MIRA
16004,RIO NARBONETA
16004,RIO SAN MARTIN
16004,RIO TORTOLA
16004,RIO TURIA
16004,RIO VALDECABRAS
16004,RIO VALDEMEMBRA
16004,RIO VALHERMOSO
16004,RIO VILLALVILLA
16004,RIO VILLORA
16004,RIO ZAFRILLA
16004,RIOS, DE LOS, Plaza
16004,ROBERT HERHAD
16004,ROMERO, DEL, Plaza
16004,SALVIA, Plaza
16004,SAN JOSE, DE, Ronda
16004,SAN JULIAN, Grupo
16004,SANDALO, Pasaje
16004,SANDALO
16004,SANTA MARIA DE LA CABEZA
16004,SANTIAGO LOPEZ
16004,SEGUNDO PASTOR, Plaza
16004,SERPOL
16004,TERUEL
16004,TRESJUNCOS
16004,VIRGEN DE LA LUZ, Bloques
16070,CODIGO CORRESPONDENCIA OFICIAL CORREOS-TELEGRAFOS
16071,CODIGO CORRESPONDENCIA PARA ORGANISMOS OFICIALES
16080,CODIGO POSTAL PARA APARTADOS PARTICULARES Y LISTA
16100,VALVERDE DE JUCAR
16111,ALBALADEJO DEL CUENDE
16111,VILLAVERDE Y PASACONSOL
16112,BAÑOS DE VALDEGANGA
16113,PARRA DE LAS VEGAS
16114,BUENACHE DE ALARCON
16118,BARCHIN DEL HOYO
16118,HONTECILLAS
16118,OLMEDILLA DE ALARCON
16118,PIQUERAS DEL CASTILLO
16120,VALERA DE ABAJO
16122,CASTELLAR, EL
16122,TORTOLA
16122,VALDEGANGA DE CUENCA
16123,ARCAS
16123,VILLAR DEL SAZ DE ARCAS
16140,VILLALBA DE LA SIERRA
16141,ARCOS DE LA SIERRA
16141,CASTILLEJO DE LA SIERRA
16141,FRESNEDA DE LA SIERRA
16141,PORTILLA
16142,MAJADAS, LAS
16143,COLLADOS
16143,MARIANA
16143,SOTOS
16144,FRONTERA, LA
16144,RIBAGORDA
16144,VILLASECA
16145,PAJARES
16145,RIBATAJADA
16145,RIBATAJADILLA
16145,TORRECILLA
16146,VALDECABRAS
16146,ZARZUELA
16147,SITIO DE SAN ANTONIO
16147,VENTORRO CHAFE
16150,TRAGACETE
16150,VEGA DEL CODORNO
16152,BEAMUD
16152,HUELAMO
16152,UÑA
16152,VALDEMECA
16160,PALOMARES DEL CAMPO
16161,TORREJONCILLO DEL REY
16161,VILLAR DEL AGUILA
16162,HORCAJADA DE LA TORRE
16162,NAHARROS
16162,VILLAR DEL HORNO
16190,CHILLARON DE CUENCA
16190,NAVALON
16190,SOTOCA
16190,VILLAR DEL SAZ DE NAVALON
16191,ARCOS DE LA CANTERA
16191,BASCUÑANA DE SAN PEDRO
16191,FUENTESCLARAS DEL CHILLARON
16191,NOHALES
16191,NOHEDA
16191,TONDOS
16192,BUENACHE DE LA SIERRA
16192,MOLINOS DEL PAPEL
16192,PALOMERA
16193,FUENTES
16193,MELGOSA, LA
16193,MOHORTE
16193,ZOMAS, LAS
16194,COLLIGA
16194,COLLIGUILLA
16194,JABAGA
16194,VILLANUEVA DE LOS ESCUDEROS
16195,ABIA DE OBISPALIA
16195,HUERTA DE LA OBISPALIA
16195,POVEDA OBISPALIA
16195,VILLAREJO SECO
16195,VILLAREJO SOBREHUERTA
16196,BARBALIMPIA
16196,VILLAR DE OLALLA
16200,MOTILLA DEL PALANCAR
16210,CAMPILLO DE ALTOBUEY
16211,PICAZO, EL
16212,POZOSECO
16212,RUBIELOS ALTOS
16212,RUBIELOS BAJOS
16214,ALARCON
16214,GABALDON
16214,VALHERMOSO DE LA FUENTE
16214,VALVERDEJO
16215,ALMODOVAR DEL PINAR
16216,CHUMILLAS
16216,OLMEDA DEL REY
16216,SOLERA DE GABALDON
16216,VALERIA
16220,QUINTANAR DEL REY
16230,VILLANUEVA DE LA JARA
16235,INIESTA
16236,CASAS DE SANTA CRUZ
16236,VILLAGARCIA DEL LLANO
16237,LEDAÑA
16238,CASAS DEL OLMO
16239,CASASIMARRO
16240,PERAL, EL
16250,CASTILLEJO DE INIESTA
16251,GRAJA DE INIESTA
16260,MINGLANILLA
16269,PESQUERA, LA
16269,PUEBLA DEL SALVADOR
16270,VILLALPARDO
16280,VILLARTA
16290,ALCAHOZO
16290,HERRUBLAR, EL
16300,CAÑETE
16311,BONICHES
16311,CAMPILLOS DE PARAVIENTOS
16311,FUENTELESPINO DE MOYA
16311,HUERGUINA
16312,GARABALLA
16312,HENAREJOS
16313,ALIAGUILLA
16315,ALCALA DE LA VEGA
16315,CUBILLO, EL
16316,CAMPILLOS SIERRA
16316,HUERTA DEL MARQUESADO
16316,LAGUNA DEL MARQUESADO
16316,VALDEMORO DE LA SIERRA
16317,SALINAS DEL MANZANO
16317,TEJADILLOS
16317,ZAFRILLA
16318,CASAS NUEVAS
16318,HOYA DEL PERAL
16318,SALVACAÑETE
16320,TALAYUELAS
16321,CASILLAS DE RANERA
16330,LANDETE
16336,OLMEDA, LA
16336,RINCONADAS, LAS
16336,SANTA CRUZ DE MOYA
16337,PEDRO IZQUIERDO
16337,SANTO DOMINGO DE MOYA
16338,ALGARRA
16338,ARRABAL, EL
16338,CASAS DE GARCIMOLINA
16338,HUERTOS, LOS
16339,GRAJA DE CAMPALBO
16339,HIGUERUELAS, LAS
16339,MANZANERUELA
16340,CAÑADA DEL HOYO
16340,CIERVA, LA
16340,VALDEMORILLO DE LA SIERRA
16350,CARBONERAS DE GUAZAON
16360,ARGUISUELAS
16360,MONTEAGUDO DE LAS SALINAS
16370,SAN MARTIN DE BONICHES
16370,VILLAR DEL HUMO
16371,NARBONETA
16371,VILLORA
16372,ENGUIDANOS
16372,SALTO DE VILLORA
16373,CARDENETE
16373,PARACUELLOS DE LA VEGA
16373,YEMEDA
16390,PAJARON
16390,PAJARONCILLO
16390,REILLO
16393,MIRA
16400,TARANCON
16410,HORCAJO DE SANTIAGO
16411,FUENTE DE PEDRO NAHARRO
16412,ACEBRON, EL
16413,TORRUBIA DEL CAMPO
16414,POZORRUBIO
16415,VILLAMAYOR DE SANTIAGO
16417,HINOJOSOS, LOS
16420,ALMENDROS
16420,VILLARRUBIO
16421,HONTANAYA
16421,PUEBLA DE ALMENARA
16422,TRESJUNCOS
16423,OSA DE LA VEGA
16430,SAELICES
16431,ALMONACID DEL MARQUESADO
16432,VILLAREJO DE FUENTES
16433,ALCONCHEL DE LA ESTRELLA
16433,VILLAR DE CAÑAS
16434,MONTALBANEJO
16435,HINOJOSA, LA
16440,MONTALBO
16441,HITO, EL
16442,VILLARES DEL SAZ
16444,CERVERA DEL LLANO
16452,ROZALEN DEL MONTE
16452,TRIBALDOS
16452,UCLES
16460,BARAJAS DE MELO
16461,LEGANIEL
16463,SACEDA TRASIERRA
16464,ALCAZAR DEL REY
16465,HUELVES
16465,PAREDES
16470,BELINCHON
16470,ZARZA DE TAJO
16500,HUETE
16510,GARCINARRO
16510,MAZARULLEQUE
16510,VELLISCA
16512,BUENDIA
16512,JABALERA
16512,PANTANO DE BUENDIA
16520,MONCALVILLO DE HUETE
16521,VALDEMORO DEL REY
16522,PORTALRUBIO DE GUADAMEJUD
16522,TINAJAS
16532,GASCUEÑA
16532,PERALEJA, LA
16532,SACEDA DEL RIO
16532,VILLANUEVA DE GUADAMEJUD
16535,VILLALBA DEL REY
16537,ALCOHUJATE
16537,CAÑAVERUELAS
16540,BONILLA
16540,CARACENILLA
16540,VERDELPINO DE HUETE
16541,CASTILLEJO DEL ROMERAL
16541,PINEDA DE GIGUELA
16541,VALDECOMENAS DE ABAJO
16541,VALDECOMENAS DE ARRIBA
16541,VILLAREJO DE LA PEÑUELA
16542,CUEVAS DE VELASCO
16542,VILLAR DEL MAESTRE
16550,LANGA, LA
16550,LORANCA DEL CAMPO
16550,OLMEDILLA DEL CAMPO
16550,VALPARAISO DE ABAJO
16550,VALPARAISO DE ARRIBA
16555,CARRASCOSA DEL CAMPO
16600,SAN CLEMENTE
16610,CASAS DE FERNANDO ALONSO
16611,CASAS DE HARO
16612,CASAS DE LOS PINOS
16612,CASAS DE ROLDAN
16612,ESTESOS, LOS
16612,VENTAS DE ALCOLEA
16620,ALBERCA DE ZANCARA, LA
16621,SANTA MARIA DEL CAMPO RUS
16622,PINAREJO
16623,CASTILLO DE GARCIMUÑOZ
16630,MOTA DEL CUERVO
16638,PEDERNOSO, EL
16639,SANTA MARIA DE LOS LLANOS
16640,BELMONTE
16646,VILLALGORDO DEL MARQUESADO
16647,FUENTELESPINO DE HARO
16647,VILLAESCUSA DE HARO
16648,VILLAR DE LA ENCINA
16649,CARRASCOSA DE HARO
16649,MONREAL DEL LLANO
16649,RADA DE HARO
16650,MESAS, LAS
16660,PEDROÑERAS, LAS
16670,PROVENCIO, EL
16700,SISANTE
16707,CASAS DE BENITEZ
16707,LOSA, LA
16708,CASAS DE GUIJARRO
16708,POZO AMARGO
16709,SIMARRO, EL
16709,VARA DE REY
16709,VILLAR DE CANTOS
16710,ATALAYA DEL CAÑAVATE
16710,TEBAR
16720,CAÑADA JUNCOSA
16730,HONRUBIA
16738,CAÑAVATE, EL
16739,TORRUBIA DEL CASTILLO
16740,ALMARCHA, LA
16760,OLIVARES DE JUCAR
16770,SAN LORENZO DE LA PARRILLA
16771,CONGOSTO, EL
16771,VILLAREJO PERIESTEBAN
16771,ZAFRA DE ZANCARA
16779,BELMONTEJO
16780,ALTAREJOS
16780,MOTA DE ALTAREJOS
16781,FRESNEDA DE ALTAREJOS
16800,PRIEGO
16812,ALBENDEA
16812,ALCANTUD
16812,ARANDILLA DEL ARROYO
16812,POZUELO, EL
16812,VINDEL
16813,SALMERONCILLOS DE ABAJO
16813,SALMERONCILLOS DE ARRIBA
16813,SAN PEDRO PALMICHES
16813,VALDEOLIVAS
16813,VILLAR DEL INFANTADO
16840,VILLAR DE DOMINGO GARCIA
16841,ALBALATE DE LAS NOGUERAS
16842,TORRALBA
16843,BOLLIGA
16843,CULEBRAS
16843,FUENTESBUENAS
16843,VALDECAÑAS
16843,VENTOSA, LA
16843,VILLAREJO DEL ESPARTAL
16850,CAÑAVERAS
16851,BUCIEGAS
16852,OLMEDA DE LA CUESTA
16853,OLMEDILLA DE ELIZ
16854,CASTILLO DE ALBARAÑEZ
16855,ARRANCACEPAS
16856,CASTEJON
16857,CANALEJAS DEL ARROYO
16860,VILLACONEJOS DE TRABAQUE
16870,BETETA
16878,LAGUNASECA
16878,MASEGOSA
16878,POYATOS
16878,SANTA MARIA DEL VAL
16879,CARRASCOSA
16879,CUEVA DEL HIERRO
16879,TOBAR, EL
16879,VALSALOBRE
16890,CAÑAMARES
16890,FUERTESCUSA
16890,HUERTA DE LOS MAROJALES
16891,CAÑIZARES
16891,SANTA CRISTINA
16892,PUENTE DE VADILLOS
16892,VADILLOS
16893,SOLAN DE CABRAS
17001,Girona
17002,Girona
17003,Girona
17004,Girona
17005,Girona
17006,Girona
17007,Girona
17070,Girona
17071,Girona
17080,Girona
17100,BISBAL D'EMPORDA, LA
17100,SANT POL (AJUNTAMENT LA BISBAL)
17110,FONTETA
17110,SANT CLIMENT DE PERALTA, PUEBLO
17110,SANTA SUSANA DE PERALTA, PUEBLO
17111,BORDETA, LA
17111,FORALLAC
17111,VULLPELLAC
17113,CANAPOST
17113,PERATALLADA
17114,ULLASTRET
17115,CASTELL D'EMPORDA
17116,CRUILLES
17117,SANT MIQUEL DE CRUILLES
17118,SANT SADURNI DE L'HEURA
17120,CAÇA DE PELRAS
17120,PEDRINYA (AJUNTAMENT LA PERA)
17120,PERA, LA
17120,PUBOL
17120,RIURAS
17121,CASAVELLS
17121,CORÇA
17121,MATAJUDAICA
17121,MONELLS
17121,VEINAT D'ANYELLS
17121,VEINAT DE PLANILS
17121,VEINAT DE SANTA CRISTINA
17121,VEINAT DE SIES
17121,VEINAT DE TORRE GUINARDA
17121,VEINAT RISSEC (AYTO DE CORSA)
17123,TORRENT D'EMPORDA
17123,TORRENTI
17124,LLOFRIU
17130,CINCLAUS
17130,CORTS, LES (L'ESCALA)
17130,EMPURIES
17130,ESCALA, L'
17130,MONTGO
17130,RIELLS (AYTO L'ESCALA)
17131,RUPIA
17132,FOIXA
17133,FONOLLERES
17133,PARLAVA
17133,SALA, LA
17133,SANT ISCLE D'EMPORDA
17133,SERRA DE DARO
17133,ULTRAMORT
17134,CANET DE VERGES
17134,MARANYA
17134,TALLADA D'EMPORDA, LA
17134,TOR, PUEBLO
17136,ALBONS
17137,PALABORRELL
17137,PELACALÇ
17137,VILADAMAT
17140,ULLA
17141,BELLCAIRE D'EMPORDA
17141,SOBRESTANY
17142,VERGES
17143,JAFRE
17144,COLOMERS
17150,SANT GREGORI (MUNICIPIO)
17151,GINESTAR
17151,SANTA AFRA
17152,LLORA
17153,GRANOLLERS DE ROCACORBA
17153,SANT MARTI DE LLEMENA
17154,SANT ANIOL DE FINESTRES
17154,SANT ESTEVE DE LLEMANA
17154,SANTA MARIA DE FINESTRES
17160,ANGLES
17160,CUC, EL
17160,FARGA, LA (AYTO ANGLES)
17160,MINES DEL SANT PARE, LES
17160,PLA D'AMONT, EL
17160,PLA D'AVALL (AJUNTAMENT ANGLES)
17160,SANT AMANC
17160,SANT GREGORI (AYTO OSOR)
17160,SANTA BARBARA (AYUNTAMIENTO ANGLES)
17161,COLL, EL (AYTO SUSQUEDA)
17161,COLONIA DE LES MINES
17161,OSOR
17161,SANT MIQUEL DE TER
17161,SANTA MARIA DEL COLL
17162,BESCANO
17162,MONTFULLA
17162,VILANNA, PUEBLO
17164,BONMATI
17164,CONSTANTINS
17164,SANT JULIA DEL LLOR I BONMATI
17164,SERRES, LES
17165,CELLERA DE TER, LA
17165,PLADAMONT
17165,PLADAVALL
17165,PLANTADIS
17166,PASTERAL, EL
17166,SUSQUEDA
17170,AMER
17170,COSTA DE SANTA BRIGIDA
17170,LLORET SALVATGE
17170,PALOU
17170,SANT CLIMENT D'AMER
17170,SANT GENIS
17170,VEINAT DE LA JUNQUERA
17170,VEINAT DEL COLOMER
17170,VEINAT DEL MONT
17171,BARROCA, LA
17171,SANT MARTI SACALM
17172,COLONIA DUSOL
17172,COLONIA PAULI
17172,ENCIES, LES
17172,PLANES D'HOSTOLES, LES
17172,ROCAFARINA (PRESES, LES)
17173,COGOLLS
17174,BASTONS
17174,FAR, EL (AJUNTAMENT DE SANT FELIU DE PALLEROLS)
17174,PALLEROLS
17174,SALUT, LA
17174,SANT FELIU DE PALLEROLS
17174,SANT ISCLE DE COLLTORT
17175,SANT MIQUEL DE PINEDA
17176,DRETA DEL FLUVIA, LA
17176,ESQUERRA DEL FLUVIA, L'
17176,JOANETES
17176,SANT ESTEVE D'EN BAS
17176,SERRA, LA (AYTO VALL BAS)
17176,VALL D'EN BAS, LA
17176,VEINAT DE CAN TRONA
17176,VILALLONGA
17177,FALGARS D'EN BAS
17177,HOSTALETS D'EN BAS, ELS
17178,BELLAIRE
17178,BOSCDETOSCA
17178,MALLOLL, EL
17178,PLADEVALL (AYTO LES PRESES)
17178,POCAFARINA
17178,PRESES, LES
17178,PUIGPARDINES
17178,SANT MIQUEL DE CORB
17178,SANT PRIVAT D'EN BAS
17179,BAC D'EN DEU, EL, POBLADO
17179,CLOT DE LA PLANA, EL, POBLADO
17179,FAJULA, LA, PUEBLO
17179,PINYA, LA, PUEBLO
17179,RIUDAURA, PUEBLO
17180,PERELLO, EL
17180,VILABLAREIX
17181,AIGUAVIVA
17181,GÜELL
17181,MARROCS
17181,MIGDIA
17181,PUIGTORRAT
17181,RAJOLERIES, LES
17182,ESTANYOL
17183,SANT DALMAI
17184,SALITJA
17185,AEROPORT DE GIRONA - COSTA BRAVA
17185,VILOBI D'ONYAR
17190,Girona
17199,ADRI
17199,BIERT
17199,CANET D'ADRI
17199,CARTELLA
17199,MONTBO
17199,MONTCAL
17199,ROCACORBA
17199,SANT MEDIR
17199,TAIALA
17200,BRUGUEROL, EL
17200,ERMEDAS
17200,PALAFRUGELL
17200,SANT PONS (AJUNTAMENT PALAFRUGELL)
17200,SANTA MARGARIDA
17200,VILA-SECA (AYUNTAMIENTO PALAFRUGELL)
17210,CALELLA DE PALAFRUGELL
17211,LLAFRANC
17212,TAMARIU
17213,ESCLANYA
17214,REGENCOS, PUEBLO
17220,SANT FELIU DE GUIXOLS
17220,SANT POL (AJUNTAMENT SANT FELIU DE GUIXOLS)
17230,CALA MARGARIDA
17230,FIGUERAR, EL
17230,FOSCA, LA
17230,PALAMOS
17230,S'ALGUER
17230,SANT JOAN DE PALAMOS
17230,VILARROMA
17240,CANYERA, LA
17240,LLAGOSTERA
17240,MATA, LA (AJUNTAMENT LLAGOSTERA)
17240,ROMANYA DE LA SELVA
17240,SANTA SECLINA
17240,VEINAT DE BRUGUERA
17240,VEINAT DE CANTALLOPS
17240,VEINAT DE CREU DE SERRA
17240,VEINAT DE GAIA
17240,VEINAT DE GANIX
17240,VEINAT DE LLOBATERA
17240,VEINAT DE MATA
17240,VEINAT DE PENEDES
17240,VEINAT DE SANT LLORENC
17240,VEINAT POCAFARINA (AY LLAGOSTE)
17241,CREUETA, LA
17241,PALOL D'ONYAR
17242,CASTELLAR DE LA SELVA
17242,MONTNEGRE
17242,QUART
17242,SANT MATEU DE MONTNEGRE
17243,EROLS
17243,LLAMBILLES
17243,SANT CRISTOFOL DEL BOSC
17244,CASSA DE LA SELVA
17244,SANTA PELLAIA
17244,VEINAT D'ESCLET
17244,VEINAT DE LES SERRES
17244,VEINAT DE MATAMALA
17244,VEINAT DE MOSQUEROLES
17244,VEINAT DE SANGOSTA
17244,VEINAT DE SERINYA
17244,VEINAT DE VERNEDA
17244,VEINAT MONTROIG (AYTO CASSA S)
17244,VINAT DE LLEBRERS
17245,BELL-LLOC
17246,BUFAGANYES
17246,CANYET DE MAR
17246,SALOM
17246,SANTA CRISTINA D'ARO
17246,SOLIUS
17246,VILAR, EL
17248,S'AGARO
17249,CANYET
17249,CASTELL-PLATJA D'ARO
17249,COMA, LA (AYTO CASTELL ARO)
17249,CROTA, LA
17250,PLATJA D'ARO
17251,CALONGE
17252,SANT ANTONI DE CALONGE
17252,SANT DANIEL DE CALONGE
17252,TREUMAL
17253,MOLINES
17253,MONT-RAS
17253,VALL-LLOBREGA
17255,AIGUABLAVA, D', PLATJA
17255,AIGUAFREDA, D', PLATJA
17255,BEGUR
17255,FORNELLS, DE, PLATJA
17255,RACO, DEL, PLATJA
17255,SA RIERA, DE, PLATJA
17255,SA TUNA, DE, PLATJA
17256,FONTCLARA
17256,MASOS DE PALS, ELS
17256,PALAU-SATOR
17256,PALS
17256,SANT FELIU DE BOADA
17256,SANT JULIA DE BOADA
17257,FONTANILLES
17257,GUALTA
17257,LLABIA
17257,TORROELLA DE MONTGRI
17258,ESTARTIT, L'
17300,BLANES
17310,ALEGRIES, LES
17310,CANYELLES (AYTO LLORET MAR)
17310,LLORET DE MAR
17310,ROCAGROSSA
17310,SANTA CRISTINA
17320,CANYELLES (AYTO TOSSA)
17320,POLA GIVEROLA
17320,SALIONÇ
17320,SANT GRAU
17320,SANTA MARIA DE LLORELL
17320,TOSSA DE MAR
17400,BREDA
17401,ARBUCIES
17401,VEINAT DE LA JANETA
17401,VEINAT DE LLIORS
17401,VEINAT DEL RIERAL
17401,VEINAT DEL VIDAL
17402,JOANET
17403,FOGUERES DE MONTSORIU
17403,SANT HILARI SACALM
17403,SANTA MARGARIDA DE BALLORS
17404,COMTE D'ALBA DE LISTE
17404,RIELLS (MUNICIPIO)
17404,VIABREA
17405,ESPINELVES
17406,VILADRAU
17406,VILARNAU
17410,MALLORQUINES, LES
17410,SILS
17410,VALLCANERA, URBANITZACIO
17410,VEINAT BARCELONETA (AYTO SILS)
17410,VEINAT DE LA GRANOTA
17410,VEINAT DE MASSABE
17411,BORIES, LES
17411,CARTALLA
17411,CAULES
